Title,Type,language,Date,Link
"ع / اقتصادي / برنامج ""كفالة"" يختتم فعالية شتاء الفرص لتمكين ودعم رواد الأعمال",اقتصادي,عربى,12/25/2024 12:57,https://spa.gov.sa/w2233074
ع / سياسي / اهتمامات الصحف الفلسطينية,سياسي,عربى,12/25/2024 13:00,https://spa.gov.sa/w2233077
ع / سياحة وترفيه / شاطئ الهيئة الملكية في جازان.. سحر الطبيعة وجمال الابتكار الصناعي ,سياحة و ترفية,عربى,12/25/2024 13:10,https://spa.gov.sa/w2233084
"ع / ثقافي / هيئة الأدب والنشر والترجمة و ""موهبة"" تطلقان النسخة الثانية من برنامج ""جيل الأدب"" ",ثقافي,عربى,12/25/2024 13:12,https://spa.gov.sa/w2233085
ع / سياسي / الرئيس السنغالي يتسلم رسالة من الرئيس الجزائري,سياسي,عربى,12/25/2024 13:13,https://spa.gov.sa/w2233087
ع / عام / أمير المنطقة الشرقية يستقبل الدكتور عبداللّه الربيش,عام,عربى,12/25/2024 13:16,https://spa.gov.sa/w2233089
"ع / عام / المركز الوطني للتنافسية يُطلق حملة ""راحتنا القمة""",عام,عربى,12/25/2024 13:16,https://spa.gov.sa/w2233090
ع / صحي / تجمع القصيم الصحي يُطلق حزمة مبادرات توعوية في عقلة الصقور,الصحة,عربى,12/25/2024 13:21,https://spa.gov.sa/w2233093
ع / عام / أمير الشرقية يستقبل الرئيس التنفيذي للهيئة العامة للغذاء والدواء,عام,عربى,12/25/2024 13:24,https://spa.gov.sa/w2233094
"ع / عام / مكافحة المخدرات تقبض على شخصين بمنطقة عسير لترويجهما (23) كيلوجرامًا من مادة الحشيش المخدر و (14,933) قرصًا خاضعًا لتنظيم التداول الطبي",عام,عربى,12/25/2024 13:24,https://spa.gov.sa/w2233095
ع / عام / الأمير فيصل بن بندر يطّلع على جهود وإنجازات جامعة شقراء,عام,عربى,12/25/2024 13:27,https://spa.gov.sa/w2233096
ع / عام / مكافحة المخدرات تقبض على مخالف لنظام أمن الحدود بمنطقة الباحة لترويجه مادتي الحشيش والإمفيتامين المخدرتين,عام,عربى,12/25/2024 13:27,https://spa.gov.sa/w2233097
"ع / اقتصادي /  أمير منطقة جازان يُدشِّن ويضع حجر الأساس لمشروعات تنموية بأكثر من 12,6 مليار ريال",اقتصادي,عربى,12/25/2024 13:46,https://spa.gov.sa/w2233100
ع / سياحة وترفيه / عقبة الفقرة.. وجهة سياحية جبلية بالمدينة المنورة تتحدى الوعورة وتستقطب الزوار,سياحة و ترفية,عربى,12/25/2024 13:47,https://spa.gov.sa/w2233102
ع / عام / جامعة الأميرة نورة تفتح باب التقديم على مِنح التميُّز لطالبات الدراسات العليا,عام,عربى,12/25/2024 13:49,https://spa.gov.sa/w2233105
ع / عام / حرس الحدود بمنطقة عسير يقبض على (4) مخالفين لنظام أمن الحدود لتهريبهم (60) كيلوجرامًا من نبات القات المخدر,عام,عربى,12/25/2024 13:51,https://spa.gov.sa/w2233108
ع / عام / حرس الحدود بمنطقة جازان يحبط  تهريب (12) كيلوجرامًا من مادة الحشيش المخدر,عام,عربى,12/25/2024 13:52,https://spa.gov.sa/w2233109
"ع / عام / أمير الرياض يطّلع على أعمال وجهود جمعية ""نقاء"" لمكافحة التدخين",عام,عربى,12/25/2024 13:52,https://spa.gov.sa/w2233112
ع / اقتصادي /بورصة الكويت تُغلق تعاملاتها على ارتفاع ,اقتصادي,عربى,12/25/2024 13:54,https://spa.gov.sa/w2233115
ع / سياحة وترفيه / جدارية تحتوي على أكثر من 70 ألف شتلة .. توصل هوية الباحة الزراعية ,سياحة و ترفية,عربى,12/25/2024 13:55,https://spa.gov.sa/w2233117
ع / عام / أمير منطقة القصيم يستقبل السفير السيرلانكي لدى المملكة ,عام,عربى,12/25/2024 13:56,https://spa.gov.sa/w2233118
ع / عام / أمير الحدود الشمالية يرأس اجتماع لجنة التوطين العليا بالمنطقة,اقتصادي,عربى,12/25/2024 14:02,https://spa.gov.sa/w2233119
ع / عام / تحطم طائرة أذربيجانية بالقرب من مدينة أكتاو الكازاخستانية,عام,عربى,12/25/2024 14:05,https://spa.gov.sa/w2233120
ع / عام / إبرام اتفاقية تعاون مشترك بين جامعة الملك سعود ومجلس الضمان الصحي ,عام,عربى,12/25/2024 14:06,https://spa.gov.sa/w2233122
ع / عام / شرطة منطقة عسير تقبض على مواطن لتحرشه بامرأة ,عام,عربى,12/25/2024 14:06,https://spa.gov.sa/w2233123
ع / سياحة وترفيه / شتاء جدة يجذب الأهالي والزوار لارتياد الواجهات البحرية والحدائق,سياحة و ترفية,عربى,12/25/2024 14:08,https://spa.gov.sa/w2233124
"ع / عام / ""أمانة تبوك"" تُجري أكثر من 7400 اختبار للعاملين في منشآت الغذاء والصحة العامة ",البيئة,عربى,12/25/2024 14:10,https://spa.gov.sa/w2233126
"ع / اقتصادي/ ""متمم"" يُعرّف بالوعي المالي والعوامل المؤثرة على سلوكيات الأفراد الاقتصادية  ",اقتصادي,عربى,12/25/2024 14:12,https://spa.gov.sa/w2233128
ع / سياسي / استشهاد فلسطيني متأثراً بإصابته في قصف إسرائيلي شمال الضفة الغربية,سياسي,عربى,12/25/2024 14:19,https://spa.gov.sa/w2233131
ع / منوعات عالمية / 5000 خطوة يوميًا تكافح الاكتئاب.. وإنقاص 500 سعرة حرارية يخفض الوزن,منوعات عالمية,عربى,12/25/2024 14:22,https://spa.gov.sa/w2233132
ع / رياضي / خليجي 26 .. عرس كروي خليجي يجمع الأشقاء,رياضي,عربى,12/25/2024 14:23,https://spa.gov.sa/w2233133
ع / عام / المؤسسة العامة للري تحقق المركز الثاني في مسابقة التميز للمشاريع (GPMF) ,عام,عربى,12/25/2024 14:27,https://spa.gov.sa/w2233135
"ع / علوم وتقنيات / الهيئة العامة للأوقاف تتيح خدماتها الرقمية الوقفية عبر تطبيق ""توكلنا""",عام,عربى,12/25/2024 14:28,https://spa.gov.sa/w2233136
ع / اقتصادي / بورصة مسقط تُغلق منخفضة 0.12 %,اقتصادي,عربى,12/25/2024 14:33,https://spa.gov.sa/w2233140
ع / اقتصادي / شتاء الساحل يجذب المستثمرين إلى شواطئ عسير ,اقتصادي,عربى,12/25/2024 14:34,https://spa.gov.sa/w2233141
ع / صحي / الإسعاف الجوي بالهلال الأحمر بنجران ينقل مصابًا في حادث انقلاب بمركز سلطانة,الصحة,عربى,12/25/2024 14:37,https://spa.gov.sa/w2233143
"ع / اقتصادي / ""مدن"" تُوقع 23 عقدًا قيمتها 1,75 مليار ريال لتطوير المدن الصناعية بالشراكة مع القطاع الخاص",اقتصادي,عربى,12/25/2024 14:38,https://spa.gov.sa/w2233144
ع / ثقافي / أمير نجران يستعرض التقرير السنوي لفرع مركز الملك عبدالعزيز للتواصل الحضاري,ثقافي,عربى,12/25/2024 14:41,https://spa.gov.sa/w2233147
ع / عام / أمانة حائل تعزز جهودها لتصحيح البيئة الحضرية برفع ‏أكثر من 320 ألف طن خلال شهري نوفمبر وديسمبر,عام,عربى,12/25/2024 14:42,https://spa.gov.sa/w2233148
ع / اجتماعي / أمير منطقة نجران يواسي أسرة ابن نمشان,إجتماعي,عربى,12/25/2024 14:44,https://spa.gov.sa/w2233150
ع / اجتماعي / أمير القصيم يرأس الاجتماع العشرين للجنة التنفيذية للإسكان التنموي بالمنطقة,إجتماعي,عربى,12/25/2024 14:47,https://spa.gov.sa/w2233152
ع / اقتصادي / مركز مشاريع البنية التحتية بمنطقة الرياض يصدر تقرير أداء الجهات الخدمية لشهر نوفمبر 2024 ,اقتصادي,عربى,12/25/2024 14:47,https://spa.gov.sa/w2233153
ع / ثقافي / الندوة العالمية تختتم برنامجًا تدريبيًّا لمشرفي الأيتام في السنغال,عام,عربى,12/25/2024 14:48,https://spa.gov.sa/w2233156
ع / عام / سماحة المفتي يستقبل وكيل جامعة الإمام محمد بن سعود الإسلامية  للشؤون التعليمية  ,عام,عربى,12/25/2024 15:00,https://spa.gov.sa/w2233164
ع / سياسي / الأمير عبدالعزيز بن سعود ونائب رئيس مجلس الوزراء وزير الدولة لشؤون الدفاع بدولة قطر يرأسان الاجتماع الثاني للجنة الأمنية والعسكرية المنبثقة عن مجلس التنسيق السعودي القطري,سياسي,عربى,12/25/2024 15:01,https://spa.gov.sa/w2233166
ع / بيئي / برعاية أمير منطقة الباحة.. انطلاق فعاليات ملتقى المخاطر الجيولوجية,البيئة,عربى,12/25/2024 15:04,https://spa.gov.sa/w2233175
"ع / علوم وتقنيات / الهيئة العامة للأوقاف تتيح خدماتها الرقمية الوقفية عبر تطبيق ""توكلنا""",علوم و تقنيات,عربى,12/25/2024 15:05,https://spa.gov.sa/w2233176
ع / سياسي / ملك البحرين يستقبل سمو الأمير تركي بن محمد بن فهد,سياسي,عربى,12/25/2024 15:22,https://spa.gov.sa/w2233181
"ع / عام / وزارة النقل والخدمات اللوجستية توقع شراكة إستراتيجية مع ""مشار"" لرعاية جائزة النقل للابتكار",عام,عربى,12/25/2024 15:24,https://spa.gov.sa/w2233183
ع / سياسي / مدير عام فرع وزارة الخارجية بمكة المكرمة يستقبل القنصل والقائم بأعمال القنصلية الفلبينية بجدة,سياسي,عربى,12/25/2024 15:25,https://spa.gov.sa/w2233184
ع / سياسي / إرهابيٌّ يسَلّم نفسه للجيش الجزائري وإيقاف عناصر دعم للجماعات الإرهابية ومهاجرين غير شرعيين,سياسي,عربى,12/25/2024 15:34,https://spa.gov.sa/w2233189
"ع / علوم وتقنيات / جامعة الملك عبدالعزيز تحصل على التصنيف الفضي لجودة برامج التعليم الإلكتروني ""التعليم عبر الإنترنت""",علوم و تقنيات,عربى,12/25/2024 15:35,https://spa.gov.sa/w2233190
ع / ثقافي / إمارة منطقة الجوف تستعرض لزوّار معرض (واحة الأمن) بمهرجان الملك عبدالعزيز للإبل أبرز المعالم السياحية للمنطقة ومحافظاتها ,ثقافي,عربى,12/25/2024 15:36,https://spa.gov.sa/w2233192
ع / اقتصادي / مؤشرا البحرين يقفلان على انخفاض,اقتصادي,عربى,12/25/2024 15:38,https://spa.gov.sa/w2233193
ع / اقتصادي / مؤشر سوق الأسهم السعودية يغلق منخفضًا عند مستوى 11892 نقطة,اقتصادي,عربى,12/25/2024 15:53,https://spa.gov.sa/w2233206
ع / اجتماعي / أمير الشرقية يرعى الاحتفاء بترميم 1000 منزل في المنطقة,إجتماعي,عربى,12/25/2024 15:54,https://spa.gov.sa/w2233207
ع / ثقافي / رئاسة الشؤون الدينية توقع اتفاقيات لتعزيز الشراكات الأكاديمية والعلمية,ثقافي,عربى,12/25/2024 15:56,https://spa.gov.sa/w2233209
